fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1726,car,0.77,tensor(2.),1116,303,1206,376,,0,0,0,0,0,
1726,car,0.72,tensor(3.),1431,322,1513,382,,0,0,0,0,0,
1727,car,0.93,tensor(1.),0,249,822,764,,0,0,0,0,0,
1727,car,0.81,tensor(2.),1115,303,1206,377,,0,0,0,0,0,
1727,car,0.72,tensor(3.),1431,322,1513,382,,0,0,0,0,0,
1728,car,0.93,tensor(1.),0,242,797,817,,0,0,0,0,0,
1728,car,0.8,tensor(2.),1114,303,1207,377,,0,0,0,0,0,
1728,car,0.72,tensor(3.),1430,322,1513,382,,0,0,0,0,0,
1729,car,0.93,tensor(1.),0,240,765,889,,0,0,0,0,0,
1729,car,0.83,tensor(2.),1114,303,1208,379,,0,0,0,0,0,
1729,car,0.71,tensor(3.),1430,322,1513,382,,0,0,0,0,0,
1730,car,0.95,tensor(1.),1,229,726,950,,0,0,0,0,0,
1730,car,0.82,tensor(2.),1111,303,1206,381,,0,0,0,0,0,
1730,car,0.72,tensor(3.),1430,322,1513,382,,0,0,0,0,0,
1731,car,0.96,tensor(1.),1,222,686,1049,,0,0,0,0,0,
1731,car,0.84,tensor(2.),1109,301,1203,382,,0,0,0,0,0,
1731,car,0.72,tensor(3.),1430,322,1512,382,,0,0,0,0,0,
1732,car,0.92,tensor(1.),2,216,636,967,,0,0,0,0,0,
1732,car,0.86,tensor(2.),1106,303,1200,383,,0,0,0,0,0,
1732,car,0.72,tensor(3.),1430,322,1513,382,,0,0,0,0,0,
1733,car,0.93,tensor(1.),1,204,580,923,,0,0,0,0,0,
1733,car,0.86,tensor(2.),1104,302,1201,384,,0,0,0,0,0,
1733,car,0.72,tensor(3.),1430,322,1513,382,,0,0,0,0,0,
1734,car,0.94,tensor(1.),1,195,516,924,,0,0,0,0,0,
1734,car,0.86,tensor(2.),1102,303,1199,385,,0,0,0,0,0,
1734,car,0.72,tensor(3.),1430,322,1512,382,,0,0,0,0,0,
1735,car,0.91,tensor(1.),1,199,434,933,,0,0,0,0,0,
1735,car,0.85,tensor(2.),1098,303,1198,385,,0,0,0,0,0,
1735,car,0.73,tensor(3.),1431,322,1513,382,,0,0,0,0,0,
1736,car,0.84,tensor(1.),0,229,328,983,,0,0,0,0,0,
1736,car,0.83,tensor(2.),1096,302,1200,386,,0,0,0,0,0,
1736,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1737,car,0.86,tensor(1.),0,342,203,1053,,0,0,0,0,0,
1737,car,0.8,tensor(2.),1095,302,1202,387,,0,0,0,0,0,
1737,car,0.73,tensor(3.),1431,321,1513,382,,0,0,0,0,0,
1738,car,0.78,tensor(1.),1093,302,1198,388,,0,0,0,0,0,
1738,car,0.72,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1739,car,0.81,tensor(1.),1091,303,1196,388,,0,0,0,0,0,
1739,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1740,car,0.8,tensor(1.),1090,302,1196,389,,0,0,0,0,0,
1740,car,0.73,tensor(2.),1431,321,1513,382,,0,0,0,0,0,
1741,car,0.82,tensor(1.),1088,302,1192,388,,0,0,0,0,0,
1741,car,0.73,tensor(2.),1431,321,1513,382,,0,0,0,0,0,
1742,car,0.83,tensor(1.),1085,302,1192,388,,0,0,0,0,0,
1742,car,0.73,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1743,car,0.84,tensor(1.),1076,302,1193,389,,0,0,0,0,0,
1743,car,0.72,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1744,car,0.85,tensor(1.),1075,302,1193,390,,0,0,0,0,0,
1744,car,0.73,tensor(2.),1431,321,1512,382,,0,0,0,0,0,
1745,car,0.86,tensor(1.),1072,302,1188,391,,0,0,0,0,0,
1745,car,0.72,tensor(2.),1431,321,1512,382,,0,0,0,0,0,
1746,car,0.85,tensor(1.),1073,302,1186,392,,0,0,0,0,0,
1746,car,0.72,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1747,car,0.84,tensor(1.),1068,303,1185,393,,0,0,0,0,0,
1747,car,0.73,tensor(2.),1431,321,1512,382,,0,0,0,0,0,
1748,car,0.81,tensor(1.),1065,302,1185,394,,0,0,0,0,0,
1748,car,0.73,tensor(2.),1431,321,1512,382,,0,0,0,0,0,
1748,person,0.61,tensor(3.),903,286,933,365,,0,0,0,0,0,
1749,car,0.73,tensor(1.),1431,321,1512,382,,0,0,0,0,0,
1749,car,0.72,tensor(2.),1064,302,1182,395,,0,0,0,0,0,
1750,car,0.72,tensor(1.),1432,321,1512,382,,0,0,0,0,0,
1750,car,0.72,tensor(2.),1059,302,1177,398,,0,0,0,0,0,
1751,car,0.78,tensor(1.),1054,302,1180,398,,0,0,0,0,0,
1751,car,0.73,tensor(2.),1432,321,1512,382,,0,0,0,0,0,
1752,car,0.83,tensor(1.),1051,302,1178,399,,0,0,0,0,0,
1752,car,0.71,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1752,person,0.61,tensor(3.),1805,332,1843,417,,0,0,0,0,0,
1753,car,0.83,tensor(1.),1047,302,1181,400,,0,0,0,0,0,
1753,car,0.71,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1754,car,0.85,tensor(1.),1043,302,1176,402,,0,0,0,0,0,
1754,car,0.71,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1754,person,0.65,tensor(3.),1805,333,1844,417,,0,0,0,0,0,
1754,person,0.61,tensor(4.),1847,322,1888,417,,0,0,0,0,0,
1755,car,0.89,tensor(1.),1042,300,1175,404,,0,0,0,0,0,
1755,car,0.71,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1755,person,0.68,tensor(3.),1848,322,1891,418,,0,0,0,0,0,
1755,person,0.66,tensor(4.),1805,333,1842,418,,0,0,0,0,0,
1756,car,0.8,tensor(1.),1038,300,1176,404,"one
",0.22,40,70,74,83,"one
"
1756,person,0.73,tensor(2.),1850,320,1892,418,,0,0,0,0,0,
1756,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1756,person,0.67,tensor(4.),1805,333,1841,419,,0,0,0,0,0,
1757,car,0.8,tensor(1.),1035,301,1174,406,"One
",0.15,36,70,73,82,"One
"
1757,person,0.76,tensor(2.),1852,321,1893,418,,0,0,0,0,0,
1757,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1757,person,0.69,tensor(4.),1805,333,1840,419,,0,0,0,0,0,
1758,car,0.84,tensor(1.),1026,299,1168,408,"its
",0.11,39,73,80,85,"its
"
1758,person,0.75,tensor(2.),1856,322,1893,417,,0,0,0,0,0,
1758,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1758,person,0.66,tensor(4.),1806,334,1841,419,,0,0,0,0,0,
1759,car,0.86,tensor(1.),1024,299,1167,409,"on
",0.21,42,74,79,87,"on
"
1759,person,0.73,tensor(2.),1860,322,1896,417,,0,0,0,0,0,
1759,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1759,person,0.63,tensor(4.),1807,334,1842,420,,0,0,0,0,0,
1760,car,0.8,tensor(1.),1021,301,1165,410,"oErs
",0.13,39,73,78,86,"oErs
"
1760,car,0.71,tensor(2.),1431,322,1512,383,,0,0,0,0,0,
1760,person,0.67,tensor(3.),1807,334,1842,420,,0,0,0,0,0,
1760,person,0.67,tensor(4.),1862,323,1898,418,,0,0,0,0,0,
1761,car,0.81,tensor(1.),1017,300,1165,410,"ony
",0.36,38,75,79,88,"ony
"
1761,person,0.72,tensor(2.),1807,333,1845,420,,0,0,0,0,0,
1761,car,0.7,tensor(3.),1432,322,1512,382,,0,0,0,0,0,
1761,person,0.65,tensor(4.),1863,324,1902,418,,0,0,0,0,0,
1762,car,0.81,tensor(1.),1012,299,1165,411,"OoOLyon
",0.27,39,77,80,89,"OoOLyon
"
1762,person,0.73,tensor(2.),1807,334,1846,419,,0,0,0,0,0,
1762,car,0.71,tensor(3.),1432,322,1512,383,,0,0,0,0,0,
1763,car,0.86,tensor(1.),1004,298,1163,413,"Ones
",0.37,46,79,85,91,"Ones
"
1763,person,0.73,tensor(2.),1808,333,1844,419,,0,0,0,0,0,
1763,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1763,person,0.67,tensor(4.),1863,322,1902,418,,0,0,0,0,0,
1764,car,0.88,tensor(1.),998,298,1161,416,"ies
",0.27,40,78,87,92,"ies
"
1764,person,0.73,tensor(2.),1809,333,1848,418,,0,0,0,0,0,
1764,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1764,person,0.67,tensor(4.),1864,322,1903,418,,0,0,0,0,0,
1765,car,0.85,tensor(1.),993,299,1158,418,"— ae
",0.26,33,78,88,93,"— ae
"
1765,person,0.73,tensor(2.),1809,333,1850,418,,0,0,0,0,0,
1765,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1765,person,0.7,tensor(4.),1864,324,1906,418,,0,0,0,0,0,
1766,car,0.85,tensor(1.),992,297,1156,420,"on
",0.42,41,82,85,96,"on
"
1766,car,0.71,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1766,person,0.68,tensor(3.),1809,333,1849,418,,0,0,0,0,0,
1766,person,0.63,tensor(4.),1865,323,1909,419,,0,0,0,0,0,
1767,car,0.82,tensor(1.),989,297,1156,423,"oor
",0.31,39,83,84,98,"oor
"
1767,car,0.71,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1767,person,0.69,tensor(3.),1809,332,1847,418,,0,0,0,0,0,
1767,person,0.62,tensor(4.),1866,323,1911,418,,0,0,0,0,0,
1768,car,0.85,tensor(1.),978,295,1152,423,"05.36 La.
",0.52,45,86,90,100,"05.36 La.
"
1768,car,0.71,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1768,person,0.68,tensor(3.),1810,333,1850,418,,0,0,0,0,0,
1769,car,0.84,tensor(1.),971,294,1149,425,"oar
",0.66,46,89,92,103,"oar
"
1769,car,0.72,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1769,person,0.7,tensor(3.),1811,333,1850,418,,0,0,0,0,0,
1770,car,0.87,tensor(1.),967,295,1146,427,"ory
",0.68,44,90,92,104,"ory
"
1770,car,0.71,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1770,person,0.68,tensor(3.),1812,334,1850,420,,0,0,0,0,0,
1770,person,0.61,tensor(4.),1873,320,1918,418,,0,0,0,0,0,
1771,car,0.9,tensor(1.),959,293,1145,430,"Oonry
",0.7,47,93,95,107,"Oonry
"
1771,person,0.77,tensor(2.),1814,333,1853,420,,0,0,0,0,0,
1771,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1771,person,0.63,tensor(4.),1878,319,1918,417,,0,0,0,0,0,
1772,car,0.89,tensor(1.),954,292,1141,431,"BSS 36 in)
",0.69,45,95,95,112,"BSS 36 in)
"
1772,person,0.79,tensor(2.),1814,333,1852,421,,0,0,0,0,0,
1772,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1772,person,0.65,tensor(4.),1880,319,1919,417,,0,0,0,0,0,
1773,car,0.85,tensor(1.),948,290,1139,433,"B 6S36 Uns
",0.57,45,99,95,115,"B 6S36 Uns
"
1773,person,0.73,tensor(2.),1815,331,1854,420,,0,0,0,0,0,
1773,car,0.7,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1773,person,0.64,tensor(4.),1884,318,1919,416,,0,0,0,0,0,
1774,car,0.87,tensor(1.),941,288,1138,437,"B8536 Ln,
",0.67,46,102,97,119,"B8536 Ln,
"
1774,person,0.73,tensor(2.),1816,329,1857,420,,0,0,0,0,0,
1774,car,0.71,tensor(3.),1431,321,1512,382,,0,0,0,0,0,
1774,person,0.62,tensor(4.),1886,319,1919,418,,0,0,0,0,0,
1775,car,0.88,tensor(1.),932,287,1134,439,"B6536 Lk)
",0.74,47,105,100,122,"B6536 Lk)
"
1775,car,0.71,tensor(2.),1431,321,1512,382,,0,0,0,0,0,
1775,person,0.71,tensor(3.),1817,329,1859,420,,0,0,0,0,0,
1775,person,0.63,tensor(4.),1887,320,1919,418,,0,0,0,0,0,
1776,car,0.85,tensor(1.),925,290,1132,442,"$8536 Las
",0.79,47,105,100,121,"$8536 Las
"
1776,car,0.72,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1776,person,0.72,tensor(3.),1817,328,1860,420,,0,0,0,0,0,
1776,person,0.62,tensor(4.),1888,319,1919,420,,0,0,0,0,0,
1777,car,0.86,tensor(1.),915,287,1130,445,,0.84,49,109,104,126,
1777,car,0.73,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1777,person,0.71,tensor(3.),1823,328,1860,420,,0,0,0,0,0,
1778,car,0.85,tensor(1.),907,287,1127,448,"B 8536 ky
",0.84,49,111,105,129,"B 8536 ky
"
1778,car,0.73,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1778,person,0.71,tensor(3.),1823,327,1861,420,,0,0,0,0,0,
1779,car,0.87,tensor(1.),895,289,1123,453,"S36 Lk)
",0.86,52,111,110,129,"S36 Lk)
"
1779,car,0.73,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1779,person,0.67,tensor(3.),1823,328,1862,420,,0,0,0,0,0,
1780,car,0.86,tensor(1.),884,287,1117,457,,0.87,54,117,113,134,
1780,car,0.74,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1780,person,0.66,tensor(3.),1825,329,1862,419,,0,0,0,0,0,
1781,car,0.87,tensor(1.),876,289,1112,461,,0.86,53,116,113,134,
1781,car,0.74,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1781,person,0.67,tensor(3.),1828,327,1864,419,,0,0,0,0,0,
1782,car,0.87,tensor(1.),867,286,1109,464,,0.84,51,122,113,140,
1782,car,0.74,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1782,person,0.65,tensor(3.),1830,330,1864,418,,0,0,0,0,0,
1782,car,0.62,tensor(4.),1168,307,1215,342,,0,0,0,0,0,
1783,car,0.91,tensor(1.),853,287,1104,468,,0.85,55,123,118,142,
1783,car,0.74,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1783,person,0.68,tensor(3.),1832,331,1865,420,,0,0,0,0,0,
1783,car,0.64,tensor(4.),1168,306,1215,341,,0,0,0,0,0,
1783,car,0.61,tensor(5.),1295,318,1343,347,,0,0,0,0,0,
1784,car,0.89,tensor(1.),840,285,1101,472,,0.87,57,127,122,146,
1784,car,0.73,tensor(2.),1432,321,1512,382,,0,0,0,0,0,
1784,car,0.64,tensor(3.),1168,306,1214,342,,0,0,0,0,0,
1784,person,0.63,tensor(4.),1834,330,1865,421,,0,0,0,0,0,
1784,car,0.61,tensor(5.),1295,317,1343,347,,0,0,0,0,0,
1785,car,0.91,tensor(1.),828,285,1096,475,,0.89,57,130,124,150,
1785,car,0.73,tensor(2.),1432,321,1512,382,,0,0,0,0,0,
1785,car,0.67,tensor(3.),1166,305,1214,343,,0,0,0,0,0,
1785,car,0.62,tensor(4.),1295,317,1343,347,,0,0,0,0,0,
1786,car,0.92,tensor(1.),813,285,1092,481,,0.88,59,132,129,153,
1786,car,0.73,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1786,car,0.68,tensor(3.),1165,306,1214,343,,0,0,0,0,0,
1786,car,0.62,tensor(4.),1295,318,1343,347,,0,0,0,0,0,
1787,car,0.9,tensor(1.),799,285,1086,487,,0.92,60,135,132,157,
1787,car,0.73,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
1787,car,0.7,tensor(3.),1165,306,1214,343,,0,0,0,0,0,
1787,car,0.62,tensor(4.),1295,318,1343,347,,0,0,0,0,0,
1787,person,0.61,tensor(5.),1836,334,1869,418,,0,0,0,0,0,
1788,car,0.88,tensor(1.),785,285,1081,490,,0.87,60,139,134,161,
1788,car,0.74,tensor(2.),1431,321,1513,382,,0,0,0,0,0,
1788,car,0.71,tensor(3.),1164,307,1213,343,,0,0,0,0,0,
1789,car,0.88,tensor(1.),768,282,1075,496,"P2536 Lk)
",0.84,62,146,137,168,"P2536 Lk)
"
1789,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1789,car,0.7,tensor(3.),1164,307,1213,343,,0,0,0,0,0,
1790,car,0.89,tensor(1.),751,282,1071,500,"8536 LKJ.
",0.91,64,151,141,173,"8536 LKJ.
"
1790,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1790,car,0.7,tensor(3.),1164,306,1213,343,,0,0,0,0,0,
1790,person,0.62,tensor(4.),1837,330,1874,419,,0,0,0,0,0,
1791,car,0.87,tensor(1.),732,278,1065,510,"8536 LK)
",0.93,66,160,146,182,"8536 LK)
"
1791,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1791,car,0.69,tensor(3.),1165,306,1213,343,,0,0,0,0,0,
1791,person,0.65,tensor(4.),1837,330,1877,419,,0,0,0,0,0,
1792,car,0.93,tensor(1.),712,279,1060,515,,0.95,67,163,151,187,
1792,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1792,car,0.71,tensor(3.),1164,306,1213,344,,0,0,0,0,0,
1793,car,0.93,tensor(1.),692,277,1053,521,"P2536 ik J)
",0.93,68,169,154,194,"P2536 ik J)
"
1793,car,0.74,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1793,car,0.7,tensor(3.),1164,306,1213,344,,0,0,0,0,0,
1794,car,0.93,tensor(1.),671,276,1046,531,,0.84,68,175,157,202,
1794,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1794,car,0.68,tensor(3.),1163,307,1212,343,,0,0,0,0,0,
1795,car,0.92,tensor(1.),645,275,1040,536,,0.89,72,182,163,210,
1795,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1795,car,0.65,tensor(3.),1164,308,1211,343,,0,0,0,0,0,
1796,car,0.93,tensor(1.),618,271,1031,542,,0.95,74,192,169,221,
1796,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1796,car,0.63,tensor(3.),1164,307,1211,343,,0,0,0,0,0,
1797,car,0.92,tensor(1.),590,269,1023,553,,0.93,75,200,174,230,
1797,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1797,car,0.64,tensor(3.),1165,306,1210,342,,0,0,0,0,0,
1798,car,0.93,tensor(1.),561,268,1016,563,,0.86,75,207,178,239,
1798,car,0.74,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1798,car,0.63,tensor(3.),1166,307,1210,342,,0,0,0,0,0,
1799,car,0.93,tensor(1.),523,271,1005,572,,0.86,80,211,188,246,
1799,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1799,car,0.67,tensor(3.),1164,305,1209,343,,0,0,0,0,0,
1800,car,0.92,tensor(1.),489,269,996,585,,0.92,78,220,193,258,
1800,car,0.74,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1800,car,0.68,tensor(3.),1163,301,1211,343,,0,0,0,0,0,
1801,car,0.92,tensor(1.),446,265,986,599,,0.8,81,233,201,273,
1801,car,0.74,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1801,car,0.69,tensor(3.),1162,300,1211,342,,0,0,0,0,0,
1802,car,0.91,tensor(1.),405,260,977,614,,0.86,80,248,206,290,
1802,car,0.74,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1802,car,0.69,tensor(3.),1161,300,1211,343,,0,0,0,0,0,
1803,car,0.93,tensor(1.),351,257,962,629,,0.89,86,262,219,307,
1803,car,0.74,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1803,car,0.7,tensor(3.),1161,300,1212,344,,0,0,0,0,0,
1803,person,0.63,tensor(4.),1853,327,1893,421,,0,0,0,0,0,
1804,car,0.92,tensor(1.),300,258,949,645,,0.77,82,274,223,322,
1804,car,0.73,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1804,car,0.69,tensor(3.),1161,300,1212,345,,0,0,0,0,0,
1804,person,0.68,tensor(4.),1853,329,1894,422,,0,0,0,0,0,
1805,car,0.93,tensor(1.),239,255,935,666,,0.85,82,290,232,343,
1805,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1805,person,0.72,tensor(3.),1853,329,1897,422,,0,0,0,0,0,
1805,car,0.66,tensor(4.),1161,300,1212,345,,0,0,0,0,0,
1806,car,0.92,tensor(1.),176,248,923,694,,0.75,76,313,233,370,
1806,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1806,person,0.69,tensor(3.),1853,329,1894,422,,0,0,0,0,0,
1806,car,0.64,tensor(4.),1161,301,1212,345,,0,0,0,0,0,
1807,car,0.94,tensor(1.),93,247,906,717,"RE 4)
",0.61,76,330,248,397,"RE 4)
"
1807,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1807,person,0.7,tensor(3.),1854,330,1896,422,,0,0,0,0,0,
1807,car,0.67,tensor(4.),1159,301,1211,346,,0,0,0,0,0,
1808,car,0.93,tensor(1.),1,247,896,750,"aE
",0.57,76,355,256,425,"aE
"
1808,car,0.73,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1808,person,0.67,tensor(3.),1854,332,1898,421,,0,0,0,0,0,
1808,car,0.64,tensor(4.),1160,301,1211,346,,0,0,0,0,0,
1809,car,0.93,tensor(1.),0,243,876,790,"i
",0.22,0,380,163,461,"i
"
1809,car,0.72,tensor(2.),1431,322,1513,382,,0,0,0,0,0,
1809,person,0.71,tensor(3.),1855,333,1899,421,,0,0,0,0,0,
1809,car,0.62,tensor(4.),1160,301,1210,346,,0,0,0,0,0,
1810,car,0.87,tensor(1.),1,237,855,846,,0,0,0,0,0,
1810,car,0.72,tensor(2.),1432,322,1512,382,,0,0,0,0,0,
1810,person,0.7,tensor(3.),1856,333,1900,422,,0,0,0,0,0,
1810,car,0.63,tensor(4.),1159,301,1210,347,,0,0,0,0,0,
1811,car,0.94,tensor(1.),1,233,834,917,,0,0,0,0,0,
1811,car,0.72,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1811,person,0.68,tensor(3.),1858,333,1899,421,,0,0,0,0,0,
1811,car,0.62,tensor(4.),1160,301,1210,347,,0,0,0,0,0,
1812,car,0.92,tensor(1.),1,217,810,946,,0,0,0,0,0,
1812,car,0.71,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1812,person,0.69,tensor(3.),1859,333,1898,421,,0,0,0,0,0,
1813,car,0.92,tensor(1.),1,219,786,994,,0,0,0,0,0,
1813,person,0.72,tensor(2.),1860,334,1899,421,,0,0,0,0,0,
1813,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1814,car,0.72,tensor(1.),1431,322,1512,382,,0,0,0,0,0,
1814,person,0.71,tensor(2.),1861,334,1899,420,,0,0,0,0,0,
1814,car,0.65,tensor(3.),1157,300,1209,347,,0,0,0,0,0,
1815,car,0.72,tensor(1.),1431,322,1512,382,,0,0,0,0,0,
1815,car,0.69,tensor(2.),1155,300,1210,348,,0,0,0,0,0,
1815,person,0.67,tensor(3.),1862,334,1899,418,,0,0,0,0,0,
1816,bus,0.93,tensor(1.),1,199,688,999,,0,0,0,0,0,
1816,car,0.73,tensor(2.),1155,300,1210,348,,0,0,0,0,0,
1816,car,0.71,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1816,person,0.68,tensor(4.),1863,335,1899,419,,0,0,0,0,0,
1817,bus,0.88,tensor(1.),1,195,649,994,,0,0,0,0,0,
1817,car,0.73,tensor(2.),1155,300,1210,349,,0,0,0,0,0,
1817,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1817,person,0.68,tensor(4.),1863,336,1899,419,,0,0,0,0,0,
1818,car,0.73,tensor(1.),1155,300,1211,349,,0,0,0,0,0,
1818,car,0.72,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1818,person,0.66,tensor(3.),1864,338,1899,422,,0,0,0,0,0,
1819,car,0.74,tensor(1.),1154,300,1211,350,,0,0,0,0,0,
1819,car,0.72,tensor(2.),1431,322,1512,382,,0,0,0,0,0,
1819,person,0.62,tensor(3.),1866,339,1900,422,,0,0,0,0,0,
1819,car,0.61,tensor(4.),1,175,550,983,,0,0,0,0,0,
1820,car,0.74,tensor(1.),1153,299,1211,350,,0,0,0,0,0,
1820,person,0.73,tensor(2.),1867,338,1901,422,,0,0,0,0,0,
1820,car,0.72,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
1820,truck,0.63,tensor(4.),1,173,525,987,,0,0,0,0,0,
1821,car,0.92,tensor(1.),2,183,417,998,,0,0,0,0,0,
1821,car,0.73,tensor(2.),1431,321,1512,382,,0,0,0,0,0,
